#SampleID	10042055_rnatax_1	10042055_rnatax_2	10042055_rnatax_3	10042055_rnatax_4	11507229_rnatax_1	11507229_rnatax_2	11507229_rnatax_3	11507229_rnatax_4	11715866_rnatax_1	11715866_rnatax_2	11715866_rnatax_3	11715866_rnatax_4	11992832_rnatax_1	11992832_rnatax_2	11992832_rnatax_3	11992832_rnatax_4	12112483_rnatax_1	12112483_rnatax_2	12112483_rnatax_3	12112483_rnatax_4	12289378_rnatax_1	12289378_rnatax_2	12289378_rnatax_3	12289378_rnatax_4	12293355_rnatax_1	12293355_rnatax_2	12293355_rnatax_3	12293355_rnatax_4	12542142_rnatax_1	12542142_rnatax_2	12542142_rnatax_3	12542142_rnatax_4	12656695_rnatax_1	12656695_rnatax_2	12656695_rnatax_3	12656695_rnatax_4	19061811_rnatax_1	19061811_rnatax_2	19061811_rnatax_3	19061811_rnatax_4	19251414_rnatax_1	19251414_rnatax_2	19251414_rnatax_3	19251414_rnatax_4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	0.03153	9.61834	3.79107	5.04756	0	1.62229	7.42137	0	4.18646	1.89459	0	0.46488	0	0	0.64069	1.14484	0.03658	2.22152	3.89306	0	0.0103	22.17987	1.02101	0	1.29485	0	0.43934	0	0.4086	0	2.28166	0.92137	4.31024	0.54069	7.73304	0	11.84101	0	3.49699	3.73183	0.13108	0.08012	5.16603	0.28469
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	0	0	0	0	0	0	0.18787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04919	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01057	0	0.45007	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum|t__Ruminococcus_obeum_unclassified	0	0	0	0	0	0	0.18787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04919	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01057	0	0.45007	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	0.03153	9.61834	3.79107	5.04756	0	1.62229	7.23351	0	4.18646	1.89459	0	0.46488	0	0	0.64069	1.14484	0.03658	2.22152	3.89306	0	0.0103	22.17987	0.97182	0	1.29485	0	0.43934	0	0.4086	0	2.28166	0.92137	4.31024	0.54069	7.73304	0	11.83044	0	3.04691	3.73183	0.13108	0.08012	5.16603	0.28469
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques|t__Ruminococcus_torques_unclassified	0.03153	9.61834	3.79107	5.04756	0	1.62229	7.23351	0	4.18646	1.89459	0	0.46488	0	0	0.64069	1.14484	0.03658	2.22152	3.89306	0	0.0103	22.17987	0.97182	0	1.29485	0	0.43934	0	0.4086	0	2.28166	0.92137	4.31024	0.54069	7.73304	0	11.83044	0	3.04691	3.73183	0.13108	0.08012	5.16603	0.28469
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	0.00498	0	0	0.17677	1.37867	0.27063	0.83595	0	0.10164	0	0	0	0.13149	0	0.03641	0	0.00979	0	0.10586	0	0	0	0	0.61518	0	0	0.10403	0	0	0	0	0.16859	0.01343	2.85251	0	0.73115	0.22158	0	0	0	0.12119	0.01545	0.65342	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01545	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus|t__GCF_000156015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01545	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_unclassified	0.00498	0	0	0.17677	1.37867	0.27063	0.83595	0	0.10164	0	0	0	0.13149	0	0.03641	0	0.00979	0	0.10586	0	0	0	0	0.61518	0	0	0.10403	0	0	0	0	0.16859	0.01343	2.85251	0	0.73115	0.22158	0	0	0	0.12119	0	0.65342	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	0	0	0	0	0	0	0	0	0.01702	0.04805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus|t__GCF_000210555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	0	0	0	0	0	0	0	0	0.01702	0.04805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes|t__GCF_000155875	0	0	0	0	0	0	0	0	0.01702	0.04805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	0	0	0	0.02002	0	0	0.29056	0	0.49804	0.22489	0	0	0	0	0	0	0.01654	0.5881	0	0	0	0	0.06388	0	0	0	0	0	0.23293	0	0	0	0	0	0	0.08818	1.30708	0	0.02481	0	0	0.00212	0.50106	0.14739
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09813	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans|t__Dorea_formicigenerans_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09813	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	0	0	0	0	0	0	0	0	0.23423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08776	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena|t__GCF_000154065	0	0	0	0	0	0	0	0	0.23423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08776	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified	0	0	0	0.02002	0	0	0.29056	0	0.26381	0.22489	0	0	0	0	0	0	0.01654	0.5881	0	0	0	0	0.06388	0	0	0	0	0	0.23293	0	0	0	0	0	0	0.08818	1.12119	0	0.02481	0	0	0.00212	0.50106	0.14739
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	0.00146	0	0	0.02344	0.09486	0	0	0	0	0	0	0	0	0	0	0	0.00025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00868	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA	0	0	0	0	0.09486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00868	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA|t__GCF_000209405	0	0	0	0	0.09486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00868	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	0.00146	0	0	0.02344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1|t__GCF_000218405	0.00146	0	0	0.02344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA|t__GCF_000242155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	0	0	0	0.15721	2.06983	0.74807	1.54116	0	3.78101	4.99608	0	0	2.64129	0	0.14465	0	0.00957	2.14424	1.79975	0	0.03482	0	1.75593	0.60126	0	0	9.10711	0.17283	1.62978	4.54439	0	0.03661	0.12944	5.94924	1.08211	1.54086	6.18493	0	4.06881	23.1366	0.20282	0.00412	8.12261	9.82037
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	0	0	0	0.01231	1.53891	0.74807	0.93649	0	0	0.11043	0	0	0.34485	0	0.0902	0	0.00639	2.14424	0.25341	0	0.00544	0	0.30471	0.02564	0	0	2.15246	0	1.62978	4.54439	0	0.03661	0	5.37842	0	0.20022	0.16127	0	0.53098	19.78102	0.18958	0.00165	0	4.83439
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis|t__GCF_000225345	0	0	0	0.01231	1.53891	0.74807	0.93649	0	0	0.11043	0	0	0.34485	0	0.0902	0	0.00639	2.14424	0.25341	0	0.00544	0	0.30471	0.02564	0	0	2.15246	0	1.62978	4.54439	0	0.03661	0	5.37842	0	0.20022	0.16127	0	0.53098	19.78102	0.18958	0.00165	0	4.83439
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0	0	0	0.01178	0.18843	0	0.46255	0	2.55352	2.25292	0	0	0	0	0	0	0	0	1.54634	0	0.00882	0	1.27714	0.57562	0	0	6.77101	0.17283	0	0	0	0	0.12776	0.57081	0.31129	0.19265	4.6309	0	0.49265	3.35558	0	0	6.83552	4.98598
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis|t__Roseburia_intestinalis_unclassified	0	0	0	0.01178	0.18843	0	0.46255	0	2.55352	2.25292	0	0	0	0	0	0	0	0	1.54634	0	0.00882	0	1.27714	0.57562	0	0	6.77101	0.17283	0	0	0	0	0.12776	0.57081	0.31129	0.19265	4.6309	0	0.49265	3.35558	0	0	6.83552	4.98598
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	0	0	0	0.02513	0.05643	0	0.01556	0	0	0.10283	0	0	0	0	0	0	0.00318	0	0	0	0	0	0.17409	0	0	0	0	0	0	0	0	0	0.00168	0	0	0.28618	1.39276	0	3.04518	0	0	0	1.28709	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans|t__GCF_000174195	0	0	0	0.02513	0.05643	0	0.01556	0	0	0.10283	0	0	0	0	0	0	0.00318	0	0	0	0	0	0.17409	0	0	0	0	0	0	0	0	0	0.00168	0	0	0.28618	1.39276	0	3.04518	0	0	0	1.28709	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_unclassified	0	0	0	0.10799	0.28606	0	0.12655	0	1.22749	2.52989	0	0	2.29644	0	0.05444	0	0	0	0	0	0.02056	0	0	0	0	0	0.18364	0	0	0	0	0	0	0	0.77082	0.8618	0	0	0	0	0.01324	0.00247	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0	0	0	0.11041	0.15992	0.3101	0.04598	0	0.07231	0.16401	0	0	0	0	0.00198	0	0.15692	6.06074	1.85347	0	0	0	0.06347	0	0.93303	0	0	0	0.02687	1.53445	0	0.00192	0.09984	0	0	0.11975	1.75577	0	0.03241	0	0.08305	0.02777	0.00404	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	0	0	0	0.11041	0.15992	0.3101	0.04598	0	0.07231	0.16401	0	0	0	0	0.00198	0	0.15692	6.06074	1.85347	0	0	0	0.06347	0	0.93303	0	0	0	0.02687	1.53445	0	0.00192	0.09984	0	0	0.11975	1.75577	0	0.03241	0	0.08305	0.02777	0.00404	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_unclassified	0	0	0	0.11041	0.15992	0.3101	0.04598	0	0.07231	0.16401	0	0	0	0	0.00198	0	0.15692	6.06074	1.85347	0	0	0	0.06347	0	0.93303	0	0	0	0.02687	1.53445	0	0.00192	0.09984	0	0	0.11975	1.75577	0	0.03241	0	0.08305	0.02777	0.00404	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0	0	0	0	0	0	0	0	0.57766	0.84028	0	6.92764	0	3.74756	0	0	0.03407	0	4.55016	0	0.02557	0	0.03498	1.03289	0	0	0	0	0	0	0	0	0.52822	0.83931	0	0	1.67903	0	0.09702	0	0	0.0199	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname	0	0	0	0	0	0	0	0	0.57766	0.84028	0	6.92764	0	3.74756	0	0	0.03407	0	4.55016	0	0.02557	0	0.03498	1.03289	0	0	0	0	0	0	0	0	0.52822	0.83931	0	0	1.67903	0	0.09702	0	0	0.0199	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bartlettii	0	0	0	0	0	0	0	0	0.17941	0.25171	0	0	0	0	0	0	0.00064	0	0.00611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06542	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bartlettii|t__GCF_000154445	0	0	0	0	0	0	0	0	0.17941	0.25171	0	0	0	0	0	0	0.00064	0	0.00611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06542	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Peptostreptococcaceae_noname_unclassified	0	0	0	0	0	0	0	0	0.39824	0.58856	0	6.92764	0	3.74756	0	0	0.03344	0	4.54405	0	0.02557	0	0.03498	1.03289	0	0	0	0	0	0	0	0	0.52822	0.83931	0	0	1.6136	0	0.09702	0	0	0.0199	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.15739	0	0	1.49213	5.84995	1.88832	4.19409	0	13.60802	24.28642	2.92114	3.48493	1.22776	18.03776	0.71247	2.11784	0.2987	13.52138	3.09992	0	0.19008	0	2.46861	0.55615	2.81178	0	0.15037	0.12885	8.51216	11.45891	1.52464	0.43665	1.41003	3.57713	3.18869	5.10958	7.34706	0	8.7134	3.62313	1.36371	0.71568	0.91758	1.81305
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	0.06666	0	0	0.26788	0.53781	0.07219	1.01169	0	2.67729	1.35262	0.21295	0	0	3.29239	0.06213	0	0.13549	2.19507	0.82979	0	0.04595	0	0.05275	0	0.74913	0	0	0.05005	0.16485	0	0	0	0.08646	0.20139	0	3.84165	0.30684	0	0.06995	0.33696	0.03247	0.02384	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02282	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis|t__GCF_000154565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02282	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_unclassified	0.06666	0	0	0.26788	0.53781	0.07219	1.01169	0	2.67729	1.35262	0.21295	0	0	3.29239	0.06213	0	0.12607	2.19507	0.82979	0	0.04595	0	0.05275	0	0.74913	0	0	0.05005	0.16485	0	0	0	0.08646	0.20139	0	3.81882	0.30684	0	0.06995	0.33696	0.03247	0.02384	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	0	0	0	0.54746	1.72497	0.30232	0.95764	0	2.52132	2.16782	0.74513	0.90501	0	1.25427	0.23156	0	0.04846	6.66878	0.99923	0	0.04779	0	1.51059	0.51753	0	0	0.15037	0.04717	7.67543	10.90727	1.42414	0.42482	0.37991	0	1.40052	0.69547	6.2811	0	2.50847	0.93123	0.0178	0.03298	0.91758	0.23311
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0	0	0	0.54746	1.72497	0.30232	0.95764	0	2.52132	2.16782	0.74513	0.90501	0	1.25427	0.23156	0	0.04846	6.66878	0.99923	0	0.04779	0	1.51059	0.51753	0	0	0.15037	0.04717	7.67543	10.90727	1.42414	0.42482	0.37991	0	1.40052	0.69547	6.2811	0	2.50847	0.93123	0.0178	0.03298	0.91758	0.23311
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__Faecalibacterium_prausnitzii_unclassified	0	0	0	0.54746	1.72497	0.30232	0.95764	0	2.52132	2.16782	0.74513	0.90501	0	1.25427	0.23156	0	0.04846	6.66878	0.99923	0	0.04779	0	1.51059	0.51753	0	0	0.15037	0.04717	7.67543	10.90727	1.42414	0.42482	0.37991	0	1.40052	0.69547	6.2811	0	2.50847	0.93123	0.0178	0.03298	0.91758	0.23311
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16|t__GCF_000177015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	0	0	0	0.0087	2.16608	0.01328	0.0742	0	6.545	13.79813	0	0	0	0	0	0	0	0	0	0	0.03286	0	0.6838	0.03862	0	0	0	0	0	0	0	0	0.06063	0	0	0	0.02962	0	6.06272	0.05378	0	0.00668	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_albus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_albus|t__Ruminococcus_albus_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii	0	0	0	0	0	0	0	0	6.44621	13.69942	0	0	0	0	0	0	0	0	0	0	0.00733	0	0.42247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73401	0.05378	0	0.00668	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii|t__GCF_000209875	0	0	0	0	0	0	0	0	6.44621	13.69942	0	0	0	0	0	0	0	0	0	0	0.00733	0	0.42247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73401	0.05378	0	0.00668	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus	0	0	0	0.0087	2.16608	0.01328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02553	0	0.24488	0.03862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus|t__GCF_000468015	0	0	0	0.0087	2.16608	0.01328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02553	0	0.24488	0.03862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens	0	0	0	0	0	0	0	0	0.04269	0.09871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01874	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens|t__Ruminococcus_flavefaciens_unclassified	0	0	0	0	0	0	0	0	0.04269	0.09871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01874	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris	0	0	0	0	0	0	0.0742	0	0.05609	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01572	0	0	0	0	0	0	0	0	0	0.04189	0	0	0	0.02962	0	0.32871	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris|t__Ruminococcus_lactaris_unclassified	0	0	0	0	0	0	0.0742	0	0.05609	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01572	0	0	0	0	0	0	0	0	0	0.04189	0	0	0	0.02962	0	0.32871	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	0.09073	0	0	0.66808	1.42109	1.50053	2.15055	0	1.86442	6.96785	1.96306	2.57993	1.22776	13.49111	0.41878	2.11784	0.11467	4.65753	1.2709	0	0.06348	0	0.22146	0	2.06265	0	0	0.03163	0.67188	0.55163	0.1005	0.01184	0.88303	3.37574	1.78816	0.57246	0.7295	0	0.07226	2.30116	1.31344	0.65218	0	1.57994
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_unclassified	0.09073	0	0	0.66808	1.42109	1.50053	2.15055	0	1.86442	6.96785	1.96306	2.57993	1.22776	13.49111	0.41878	2.11784	0.11467	4.65753	1.2709	0	0.06348	0	0.22146	0	2.06265	0	0	0.03163	0.67188	0.55163	0.1005	0.01184	0.88303	3.37574	1.78816	0.57246	0.7295	0	0.07226	2.30116	1.31344	0.65218	0	1.57994
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209	0	0.04347	0	0	0	0.00434	0	0	0	0	0	1.90068	1.43665	0.21443	0.02249	0	0	0	0	0.04361	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209	0	0.04347	0	0	0	0.00434	0	0	0	0	0	1.90068	1.43665	0.21443	0.02249	0	0	0	0	0.04361	0	0	0	0	0	0	0
