#SampleID	10042055_rnatax_1	10042055_rnatax_2	10042055_rnatax_3	10042055_rnatax_4	11507229_rnatax_1	11507229_rnatax_2	11507229_rnatax_3	11507229_rnatax_4	11715866_rnatax_1	11715866_rnatax_2	11715866_rnatax_3	11715866_rnatax_4	11992832_rnatax_1	11992832_rnatax_2	11992832_rnatax_3	11992832_rnatax_4	12112483_rnatax_1	12112483_rnatax_2	12112483_rnatax_3	12112483_rnatax_4	12289378_rnatax_1	12289378_rnatax_2	12289378_rnatax_3	12289378_rnatax_4	12293355_rnatax_1	12293355_rnatax_2	12293355_rnatax_3	12293355_rnatax_4	12542142_rnatax_1	12542142_rnatax_2	12542142_rnatax_3	12542142_rnatax_4	12656695_rnatax_1	12656695_rnatax_2	12656695_rnatax_3	12656695_rnatax_4	19061811_rnatax_1	19061811_rnatax_2	19061811_rnatax_3	19061811_rnatax_4	19251414_rnatax_1	19251414_rnatax_2	19251414_rnatax_3	19251414_rnatax_4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007602	0	0	0	0	0	4.01e-05	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus|t__GCF_000469345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007602	0	0	0	0	0	4.01e-05	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale	0	0	0	0	0.0072513	0	0.0001235	0	0.0925766	0.27067	0	0	0	0	0	0	8.12e-05	0.0028888	0.0007046	0	2.28e-05	0	0.0567041	0.0083177	0	0	0.0337611	0	0.213903	0.0875508	0.0405808	0.0012522	0	0	0.0045456	0.0019591	0.0415549	0	0.0562308	0.0028243	0	0	0.0059353	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale|t__Eubacterium_rectale_unclassified	0	0	0	0	0.0072513	0	0.0001235	0	0.0925766	0.27067	0	0	0	0	0	0	8.12e-05	0.0028888	0.0007046	0	2.28e-05	0	0.0567041	0.0083177	0	0	0.0337611	0	0.213903	0.0875508	0.0405808	0.0012522	0	0	0.0045456	0.0019591	0.0415549	0	0.0562308	0.0028243	0	0	0.0059353	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum	1.04e-05	0	0	0.000448	0	0	0	0	0.0134392	0.0297037	0.0004925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0641491	0	0.0283969	0.0354193	4.17e-05	0.0009622	0.0005829	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum|t__Eubacterium_siraeum_unclassified	1.04e-05	0	0	0.000448	0	0	0	0	0.0134392	0.0297037	0.0004925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0641491	0	0.0283969	0.0354193	4.17e-05	0.0009622	0.0005829	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum|t__GCF_000153885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.0003797	0.0961834	0.0379107	0.05425	0.0354337	0.0264099	0.10089	0	0.0858417	0.071636	0	0.0046488	0.0277278	0	0.0082175	0.0114484	0.0007273	0.0495387	0.0579867	0	0.0004512	0.221799	0.0284082	0.0121644	0.0129485	0	0.0965048	0.0017283	0.0227131	0.0454439	0.0228166	0.0112658	0.0445311	0.0934244	0.0881515	0.0236019	0.195633	0	0.075926	0.268684	0.0045509	0.0010181	0.144431	0.102524
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	0.0003153	0.0961834	0.0379107	0.0504756	0	0.0162229	0.0742137	0	0.0418646	0.0189459	0	0.0046488	0	0	0.0064069	0.0114484	0.0003658	0.0222152	0.0389306	0	0.000103	0.221799	0.0102101	0	0.0129485	0	0.0043934	0	0.004086	0	0.0228166	0.0092137	0.0431024	0.0054069	0.0773304	0	0.11841	0	0.0349699	0.0373183	0.0013108	0.0008012	0.0516603	0.0028469
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum	0	0	0	0	0	0	0.0018787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004919	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001057	0	0.0045007	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum|t__Ruminococcus_obeum_unclassified	0	0	0	0	0	0	0.0018787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004919	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001057	0	0.0045007	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	0.0003153	0.0961834	0.0379107	0.0504756	0	0.0162229	0.0723351	0	0.0418646	0.0189459	0	0.0046488	0	0	0.0064069	0.0114484	0.0003658	0.0222152	0.0389306	0	0.000103	0.221799	0.0097182	0	0.0129485	0	0.0043934	0	0.004086	0	0.0228166	0.0092137	0.0431024	0.0054069	0.0773304	0	0.118304	0	0.0304691	0.0373183	0.0013108	0.0008012	0.0516603	0.0028469
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques|t__Ruminococcus_torques_unclassified	0.0003153	0.0961834	0.0379107	0.0504756	0	0.0162229	0.0723351	0	0.0418646	0.0189459	0	0.0046488	0	0	0.0064069	0.0114484	0.0003658	0.0222152	0.0389306	0	0.000103	0.221799	0.0097182	0	0.0129485	0	0.0043934	0	0.004086	0	0.0228166	0.0092137	0.0431024	0.0054069	0.0773304	0	0.118304	0	0.0304691	0.0373183	0.0013108	0.0008012	0.0516603	0.0028469
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	4.98e-05	0	0	0.0017677	0.0137867	0.0027063	0.0083595	0	0.0010164	0	0	0	0.0013149	0	0.0003641	0	9.79e-05	0	0.0010586	0	0	0	0	0.0061518	0	0	0.0010403	0	0	0	0	0.0016859	0.0001343	0.0285251	0	0.0073115	0.0022158	0	0	0	0.0012119	0.0001545	0.0065342	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001545	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus|t__GCF_000156015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001545	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_unclassified	4.98e-05	0	0	0.0017677	0.0137867	0.0027063	0.0083595	0	0.0010164	0	0	0	0.0013149	0	0.0003641	0	9.79e-05	0	0.0010586	0	0	0	0	0.0061518	0	0	0.0010403	0	0	0	0	0.0016859	0.0001343	0.0285251	0	0.0073115	0.0022158	0	0	0	0.0012119	0	0.0065342	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	0	0	0	0	0	0	0	0	0.0001702	0.0004805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-05	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-05	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus|t__GCF_000210555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-05	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	0	0	0	0	0	0	0	0	0.0001702	0.0004805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes|t__GCF_000155875	0	0	0	0	0	0	0	0	0.0001702	0.0004805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	0	0	0	0.0002002	0	0	0.0029056	0	0.0049804	0.0022489	0	0	0	0	0	0	0.0001654	0.005881	0	0	0	0	0.0006388	0	0	0	0	0	0.0023293	0	0	0	0	0	0	0.0008818	0.0130708	0	0.0002481	0	0	2.12e-05	0.0050106	0.0014739
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009813	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans|t__Dorea_formicigenerans_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009813	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	0	0	0	0	0	0	0	0	0.0023423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008776	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena|t__GCF_000154065	0	0	0	0	0	0	0	0	0.0023423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008776	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified	0	0	0	0.0002002	0	0	0.0029056	0	0.0026381	0.0022489	0	0	0	0	0	0	0.0001654	0.005881	0	0	0	0	0.0006388	0	0	0	0	0	0.0023293	0	0	0	0	0	0	0.0008818	0.0112119	0	0.0002481	0	0	2.12e-05	0.0050106	0.0014739
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	1.46e-05	0	0	0.0002344	0.0009486	0	0	0	0	0	0	0	0	0	0	0	2.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.68e-05	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA	0	0	0	0	0.0009486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.68e-05	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA|t__GCF_000209405	0	0	0	0	0.0009486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.68e-05	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	1.46e-05	0	0	0.0002344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1|t__GCF_000218405	1.46e-05	0	0	0.0002344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA|t__GCF_000242155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	0	0	0	0.0015721	0.0206983	0.0074807	0.0154116	0	0.0378101	0.0499608	0	0	0.0264129	0	0.0014465	0	9.57e-05	0.0214424	0.0179975	0	0.0003482	0	0.0175593	0.0060126	0	0	0.0910711	0.0017283	0.0162978	0.0454439	0	0.0003661	0.0012944	0.0594924	0.0108211	0.0154086	0.0618493	0	0.0406881	0.231366	0.0020282	4.12e-05	0.0812261	0.0982037
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	0	0	0	0.0001231	0.0153891	0.0074807	0.0093649	0	0	0.0011043	0	0	0.0034485	0	0.000902	0	6.39e-05	0.0214424	0.0025341	0	5.44e-05	0	0.0030471	0.0002564	0	0	0.0215246	0	0.0162978	0.0454439	0	0.0003661	0	0.0537842	0	0.0020022	0.0016127	0	0.0053098	0.19781	0.0018958	1.65e-05	0	0.0483439
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis|t__GCF_000225345	0	0	0	0.0001231	0.0153891	0.0074807	0.0093649	0	0	0.0011043	0	0	0.0034485	0	0.000902	0	6.39e-05	0.0214424	0.0025341	0	5.44e-05	0	0.0030471	0.0002564	0	0	0.0215246	0	0.0162978	0.0454439	0	0.0003661	0	0.0537842	0	0.0020022	0.0016127	0	0.0053098	0.19781	0.0018958	1.65e-05	0	0.0483439
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	0	0	0	0.0001178	0.0018843	0	0.0046255	0	0.0255352	0.0225292	0	0	0	0	0	0	0	0	0.0154634	0	8.82e-05	0	0.0127714	0.0057562	0	0	0.0677101	0.0017283	0	0	0	0	0.0012776	0.0057081	0.0031129	0.0019265	0.046309	0	0.0049265	0.0335558	0	0	0.0683552	0.0498598
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis|t__Roseburia_intestinalis_unclassified	0	0	0	0.0001178	0.0018843	0	0.0046255	0	0.0255352	0.0225292	0	0	0	0	0	0	0	0	0.0154634	0	8.82e-05	0	0.0127714	0.0057562	0	0	0.0677101	0.0017283	0	0	0	0	0.0012776	0.0057081	0.0031129	0.0019265	0.046309	0	0.0049265	0.0335558	0	0	0.0683552	0.0498598
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	0	0	0	0.0002513	0.0005643	0	0.0001556	0	0	0.0010283	0	0	0	0	0	0	3.18e-05	0	0	0	0	0	0.0017409	0	0	0	0	0	0	0	0	0	1.68e-05	0	0	0.0028618	0.0139276	0	0.0304518	0	0	0	0.0128709	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans|t__GCF_000174195	0	0	0	0.0002513	0.0005643	0	0.0001556	0	0	0.0010283	0	0	0	0	0	0	3.18e-05	0	0	0	0	0	0.0017409	0	0	0	0	0	0	0	0	0	1.68e-05	0	0	0.0028618	0.0139276	0	0.0304518	0	0	0	0.0128709	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_unclassified	0	0	0	0.0010799	0.0028606	0	0.0012655	0	0.0122749	0.0252989	0	0	0.0229644	0	0.0005444	0	0	0	0	0	0.0002056	0	0	0	0	0	0.0018364	0	0	0	0	0	0	0	0.0077082	0.008618	0	0	0	0	0.0001324	2.47e-05	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0	0	0	0.0011041	0.0015992	0.003101	0.0004598	0	0.0007231	0.0016401	0	0	0	0	1.98e-05	0	0.0015692	0.0606074	0.0185347	0	0	0	0.0006347	0	0.0093303	0	0	0	0.0002687	0.0153445	0	1.92e-05	0.0009984	0	0	0.0011975	0.0175577	0	0.0003241	0	0.0008305	0.0002777	4.04e-05	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	0	0	0	0.0011041	0.0015992	0.003101	0.0004598	0	0.0007231	0.0016401	0	0	0	0	1.98e-05	0	0.0015692	0.0606074	0.0185347	0	0	0	0.0006347	0	0.0093303	0	0	0	0.0002687	0.0153445	0	1.92e-05	0.0009984	0	0	0.0011975	0.0175577	0	0.0003241	0	0.0008305	0.0002777	4.04e-05	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_unclassified	0	0	0	0.0011041	0.0015992	0.003101	0.0004598	0	0.0007231	0.0016401	0	0	0	0	1.98e-05	0	0.0015692	0.0606074	0.0185347	0	0	0	0.0006347	0	0.0093303	0	0	0	0.0002687	0.0153445	0	1.92e-05	0.0009984	0	0	0.0011975	0.0175577	0	0.0003241	0	0.0008305	0.0002777	4.04e-05	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0	0	0	0	0	0	0	0	0.0057766	0.0084028	0	0.0692764	0	0.0374756	0	0	0.0003407	0	0.0455016	0	0.0002557	0	0.0003498	0.0103289	0	0	0	0	0	0	0	0	0.0052822	0.0083931	0	0	0.0167903	0	0.0009702	0	0	0.000199	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname	0	0	0	0	0	0	0	0	0.0057766	0.0084028	0	0.0692764	0	0.0374756	0	0	0.0003407	0	0.0455016	0	0.0002557	0	0.0003498	0.0103289	0	0	0	0	0	0	0	0	0.0052822	0.0083931	0	0	0.0167903	0	0.0009702	0	0	0.000199	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bartlettii	0	0	0	0	0	0	0	0	0.0017941	0.0025171	0	0	0	0	0	0	6.4e-06	0	6.11e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006542	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bartlettii|t__GCF_000154445	0	0	0	0	0	0	0	0	0.0017941	0.0025171	0	0	0	0	0	0	6.4e-06	0	6.11e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006542	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Peptostreptococcaceae_noname_unclassified	0	0	0	0	0	0	0	0	0.0039824	0.0058856	0	0.0692764	0	0.0374756	0	0	0.0003344	0	0.0454405	0	0.0002557	0	0.0003498	0.0103289	0	0	0	0	0	0	0	0	0.0052822	0.0083931	0	0	0.016136	0	0.0009702	0	0	0.000199	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.0015739	0	0	0.0149213	0.0584995	0.0188832	0.0419409	0	0.13608	0.242864	0.0292114	0.0348493	0.0122776	0.180378	0.0071247	0.0211784	0.002987	0.135214	0.0309992	0	0.0019008	0	0.0246861	0.0055615	0.0281178	0	0.0015037	0.0012885	0.0851216	0.114589	0.0152464	0.0043665	0.0141003	0.0357713	0.0318869	0.0510958	0.0734706	0	0.087134	0.0362313	0.0136371	0.0071568	0.0091758	0.0181305
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	0.0006666	0	0	0.0026788	0.0053781	0.0007219	0.0101169	0	0.0267729	0.0135262	0.0021295	0	0	0.0329239	0.0006213	0	0.0013549	0.0219507	0.0082979	0	0.0004595	0	0.0005275	0	0.0074913	0	0	0.0005005	0.0016485	0	0	0	0.0008646	0.0020139	0	0.0384165	0.0030684	0	0.0006995	0.0033696	0.0003247	0.0002384	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.42e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002282	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis|t__GCF_000154565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.42e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002282	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_unclassified	0.0006666	0	0	0.0026788	0.0053781	0.0007219	0.0101169	0	0.0267729	0.0135262	0.0021295	0	0	0.0329239	0.0006213	0	0.0012607	0.0219507	0.0082979	0	0.0004595	0	0.0005275	0	0.0074913	0	0	0.0005005	0.0016485	0	0	0	0.0008646	0.0020139	0	0.0381882	0.0030684	0	0.0006995	0.0033696	0.0003247	0.0002384	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	0	0	0	0.0054746	0.0172497	0.0030232	0.0095764	0	0.0252132	0.0216782	0.0074513	0.0090501	0	0.0125427	0.0023156	0	0.0004846	0.0666878	0.0099923	0	0.0004779	0	0.0151059	0.0051753	0	0	0.0015037	0.0004717	0.0767543	0.109073	0.0142414	0.0042482	0.0037991	0	0.0140052	0.0069547	0.062811	0	0.0250847	0.0093123	0.000178	0.0003298	0.0091758	0.0023311
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	0	0	0	0.0054746	0.0172497	0.0030232	0.0095764	0	0.0252132	0.0216782	0.0074513	0.0090501	0	0.0125427	0.0023156	0	0.0004846	0.0666878	0.0099923	0	0.0004779	0	0.0151059	0.0051753	0	0	0.0015037	0.0004717	0.0767543	0.109073	0.0142414	0.0042482	0.0037991	0	0.0140052	0.0069547	0.062811	0	0.0250847	0.0093123	0.000178	0.0003298	0.0091758	0.0023311
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__Faecalibacterium_prausnitzii_unclassified	0	0	0	0.0054746	0.0172497	0.0030232	0.0095764	0	0.0252132	0.0216782	0.0074513	0.0090501	0	0.0125427	0.0023156	0	0.0004846	0.0666878	0.0099923	0	0.0004779	0	0.0151059	0.0051753	0	0	0.0015037	0.0004717	0.0767543	0.109073	0.0142414	0.0042482	0.0037991	0	0.0140052	0.0069547	0.062811	0	0.0250847	0.0093123	0.000178	0.0003298	0.0091758	0.0023311
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16|t__GCF_000177015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	0	0	0	8.7e-05	0.0216608	0.0001328	0.000742	0	0.06545	0.137981	0	0	0	0	0	0	0	0	0	0	0.0003286	0	0.006838	0.0003862	0	0	0	0	0	0	0	0	0.0006063	0	0	0	0.0002962	0	0.0606272	0.0005378	0	6.68e-05	0	0
